subject,subject_label,relation,object,object_label,sentence,source_url,subject_norm,object_norm,subject_external,object_external,subject_qid,object_qid,subject_is_wikidata,object_is_wikidata,alignment_status
UK,GPE,find,St. George's Medical School,ORG,"For example, in 1988, the UK's Commission for Racial Equality found that St. George's Medical School had been using a computer program trained from data of previous admissions staff and this program had denied nearly 60 candidates who were found to either be women or have non-European-sounding names.[148]",https://en.wikipedia.org/wiki/Machine_learning,uk,st. george's medical school,,,,,False,False,not_fully_aligned
UK,GPE,former,GMW,ORG,"The early applications, and the hardware needed to run them, were expensive, which limited widespread adoption.[4]
The pioneering role of applications such as RUCAPS, Sonata and Reflex has been recognized by Laiserin[5][unreliable source?] as well as the UK's Royal Academy of Engineering;[6] former GMW employee Jonathan Ingram worked on all three products.[4]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,gmw,,,,,False,False,not_fully_aligned
UK,GPE,former employee,Jonathan Ingram,PERSON,"The early applications, and the hardware needed to run them, were expensive, which limited widespread adoption.[4]
The pioneering role of applications such as RUCAPS, Sonata and Reflex has been recognized by Laiserin[5][unreliable source?] as well as the UK's Royal Academy of Engineering;[6] former GMW employee Jonathan Ingram worked on all three products.[4]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,jonathan ingram,,http://www.wikidata.org/entity/Q112136774,,Q112136774,False,True,not_fully_aligned
UK,GPE,help,US,GPE,"- ^ ""UK helps US with BIM adoption"".",https://en.wikipedia.org/wiki/Building_information_modeling,uk,us,,,,,False,False,not_fully_aligned
UK,GPE,late 1990 input,Georgia Tech,ORG,"It was developed by the University of Leeds and the UK's Steel Construction Institute in the late 1990s, with inputs from Georgia Tech, and was approved by the American Institute of Steel Construction as its data exchange format for structural steel in 2000.[23]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,georgia tech,,http://www.wikidata.org/entity/Q864855,,Q864855,False,True,not_fully_aligned
UK,GPE,merge,Ireland,GPE,"In November 2017, the UK BIM Alliance merged with the UK and Ireland chapter of BuildingSMART.[110]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,ireland,,http://www.wikidata.org/entity/Q27,,Q27,False,True,not_fully_aligned
UK,GPE,process practice.[112,National Building Specification,ORG,"Superseding the BIM levels approach, the framework describes an overarching approach to implementing BIM in the UK, giving free guidance on integrating the international ISO 19650 series of standards into UK processes and practice.[112]
National Building Specification (NBS) has published research into BIM adoption in the UK since 2011, and in 2020 published its 10th annual BIM report.[113]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,national building specification,,http://www.wikidata.org/entity/Q6971141,,Q6971141,False,True,not_fully_aligned
UK,GPE,work,Royal Academy of Engineering;[6,ORG,"The early applications, and the hardware needed to run them, were expensive, which limited widespread adoption.[4]
The pioneering role of applications such as RUCAPS, Sonata and Reflex has been recognized by Laiserin[5][unreliable source?] as well as the UK's Royal Academy of Engineering;[6] former GMW employee Jonathan Ingram worked on all three products.[4]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,royal academy of engineering;[6,,,,,False,False,not_fully_aligned
UK BIM Alliance,ORG,launch,BSI,ORG,"- ^ ""UK BIM Alliance, BSI & CDBB launch UK BIM Framework"".",https://en.wikipedia.org/wiki/Building_information_modeling,uk bim alliance,bsi,,,,,False,False,not_fully_aligned
UK BIM Alliance,ORG,launch,CDBB,ORG,"- ^ ""UK BIM Alliance, BSI & CDBB launch UK BIM Framework"".",https://en.wikipedia.org/wiki/Building_information_modeling,uk bim alliance,cdbb,,,,,False,False,not_fully_aligned
UK BIM Alliance,ORG,merge,BIM,ORG,"- ^ ""UK BIM Alliance and buildingSMART to merge"". BIM plus.",https://en.wikipedia.org/wiki/Building_information_modeling,uk bim alliance,bim,,,,,False,False,not_fully_aligned
UN,ORG,forecast,2100,DATE,"The UN forecasts the global population to reach 9.6 to 13.2 billion by 2100, with cities absorbing 80% of this growth.[46]
Tragedy of the commons
[edit]An important goal of smart city initiatives is to use ICTs to address the tragedy of the commons problem.[how?]",https://en.wikipedia.org/wiki/Smart_city,un,2100,,,,,False,False,not_fully_aligned
UN,ORG,member,United States,GPE,"United Nations
[edit]The New Urban Agenda emphasized the importance of smart city development, establishing a fundamental commitment for the UN's 193 member states.[160][161][162]
United States
[edit]The United States allocated more than $160 million toward smart city initiatives.",https://en.wikipedia.org/wiki/Smart_city,un,united states,,,,,False,False,not_fully_aligned
US,GPE,base,National Institute of Building Sciences,ORG,"In December 2011, it was approved by the US-based National Institute of Building Sciences as part of its National Building Information Model (NBIMS-US) standard.[28]",https://en.wikipedia.org/wiki/Building_information_modeling,us,national institute of building sciences,,http://www.wikidata.org/entity/Q6973613,,Q6973613,False,True,not_fully_aligned
US,GPE,estimate,Institute of Standards and Technology,ORG,"In August 2004 a US National Institute of Standards and Technology (NIST) report conservatively estimated that $15.8 billion was lost annually by the U.S. capital facilities industry due to inadequate interoperability arising from ""the highly fragmented nature of the industry, the industry’s continued paper-based business practices, a lack of standardization, and inconsistent technology adoption among stakeholders"".[22]",https://en.wikipedia.org/wiki/Building_information_modeling,us,institute of standards and technology,,,,,False,False,not_fully_aligned
US,GPE,estimate,NIST,ORG,"In August 2004 a US National Institute of Standards and Technology (NIST) report conservatively estimated that $15.8 billion was lost annually by the U.S. capital facilities industry due to inadequate interoperability arising from ""the highly fragmented nature of the industry, the industry’s continued paper-based business practices, a lack of standardization, and inconsistent technology adoption among stakeholders"".[22]",https://en.wikipedia.org/wiki/Building_information_modeling,us,nist,,,,,False,False,not_fully_aligned
US,GPE,know,Design and Computation,ORG,"In the US this research area is also known as ""Design and Computation"", namely at the Massachusetts Institute of Technology (MIT).",https://en.wikipedia.org/wiki/Computational_design,us,design and computation,,http://www.wikidata.org/entity/Q26751087,,Q26751087,False,True,not_fully_aligned
United Arab Emirates,GPE,issue,2014,DATE,"United Arab Emirates
[edit]Dubai Municipality issued a circular (196) in 2014 mandating BIM use for buildings of a certain size, height or type.",https://en.wikipedia.org/wiki/Building_information_modeling,united arab emirates,2014,,,,,False,False,not_fully_aligned
United Kingdom,GPE,call,May 2011,DATE,"BIM has also been a subject of events by the Swiss Society for Engineers and Architects, SIA.[100]
United Kingdom
[edit]In May 2011 UK Government Chief Construction Adviser Paul Morrell called for BIM adoption on",https://en.wikipedia.org/wiki/Building_information_modeling,united kingdom,may 2011,,http://www.wikidata.org/entity/Q276430,,Q276430,False,True,not_fully_aligned
United Kingdom,GPE,call,Paul Morrell,PERSON,"BIM has also been a subject of events by the Swiss Society for Engineers and Architects, SIA.[100]
United Kingdom
[edit]In May 2011 UK Government Chief Construction Adviser Paul Morrell called for BIM adoption on",https://en.wikipedia.org/wiki/Building_information_modeling,united kingdom,paul morrell,,http://www.wikidata.org/entity/Q16732880,,Q16732880,False,True,not_fully_aligned
United Kingdom,GPE,call,UK,GPE,"BIM has also been a subject of events by the Swiss Society for Engineers and Architects, SIA.[100]
United Kingdom
[edit]In May 2011 UK Government Chief Construction Adviser Paul Morrell called for BIM adoption on",https://en.wikipedia.org/wiki/Building_information_modeling,united kingdom,uk,,,,,False,False,not_fully_aligned
United States,GPE,require,Associated General Contractors of America,ORG,"Designers are required to use the international standards of interoperability for BIM (IFC).[118]
United States
[edit]The Associated General Contractors of America and US contracting firms have developed various working definitions of BIM that describe it generally as:
- an object-oriented building development tool that utilizes 5-D modeling concepts, information technology and software interoperability to design, construct and operate a building project, as well as communicate its details.[119]",https://en.wikipedia.org/wiki/Building_information_modeling,united states,associated general contractors of america,,http://www.wikidata.org/entity/Q21015616,,Q21015616,False,True,not_fully_aligned
United States,GPE,require,US,GPE,"Designers are required to use the international standards of interoperability for BIM (IFC).[118]
United States
[edit]The Associated General Contractors of America and US contracting firms have developed various working definitions of BIM that describe it generally as:
- an object-oriented building development tool that utilizes 5-D modeling concepts, information technology and software interoperability to design, construct and operate a building project, as well as communicate its details.[119]",https://en.wikipedia.org/wiki/Building_information_modeling,united states,us,,,,,False,False,not_fully_aligned
University of Melbourne,ORG,include,Carnegie Mellon,ORG,"Other relevant research groups include:
- Critical Research in Digital Architecture (CRIDA), Faculty of Architecture, Building and Planning, University of Melbourne
- School of Architecture, Carnegie Mellon
- Department of Computer Science, University College London
- Department of Informatics Engineering, Universidade de Coimbra
- Department of Computer Science, Vrije University, Amsterdam
- Creativity and Cognition Studios, University of Technology Sydney
- Department of Computer Science, University of Colorado at Boulder
- Department of Architecture, Tokyo Institute of Technology
- Department of Architecture, MIT
- Department of Computer Science, Helsinki University of Technology
- College of Architecture, Georgia Institute of Technology
- Design Machine Group, University of Washington College of Built Environments, Seattle
- Design Computing Program, Georgia Institute of Technology College of Architecture
- School of Interactive Arts + Technology, Simon Fraser University
- Department of Architecture, Technical University of Delft, The Netherlands
- Institute of Computational Design, University of Stuttgart
- Architectural Design Computing, Istanbul Technical University
- Faculty of Architecture, Istanbul Bilgi University, Turkey
- Centre of IT and Architecture (CITA), The Royal Danish Academy of Fine Arts, Copenhagen
- Institute of Architectural Algorithms & Applications (Inst.AAA), Southeast University, Nanjing
- Department of Experimental and Digital Design and Construction, University of Kassel, Germany
- Computational Media Design (CMD) program, University of Calgary, Canada
- School of Civil Engineering, Architecture and Urbanism (FEC-Unicamp), University of Campinas, Brazil
- Computation, Appearance, and Manufacturing group (CAM), Max Planck Institute for Informatics, Saarbrücken, Germany
Conferences
[edit]The biannual International Conference on Design Computing and Cognition (DCC) brings together high quality research on this area, as do annual conferences by the Association for Computer Aided Design In Architecture and others.
References
[",https://en.wikipedia.org/wiki/Computational_design,university of melbourne,carnegie mellon,,http://www.wikidata.org/entity/Q190080,,Q190080,False,True,not_fully_aligned
University of Melbourne,ORG,include,Department of Computer Science,ORG,"Other relevant research groups include:
- Critical Research in Digital Architecture (CRIDA), Faculty of Architecture, Building and Planning, University of Melbourne
- School of Architecture, Carnegie Mellon
- Department of Computer Science, University College London
- Department of Informatics Engineering, Universidade de Coimbra
- Department of Computer Science, Vrije University, Amsterdam
- Creativity and Cognition Studios, University of Technology Sydney
- Department of Computer Science, University of Colorado at Boulder
- Department of Architecture, Tokyo Institute of Technology
- Department of Architecture, MIT
- Department of Computer Science, Helsinki University of Technology
- College of Architecture, Georgia Institute of Technology
- Design Machine Group, University of Washington College of Built Environments, Seattle
- Design Computing Program, Georgia Institute of Technology College of Architecture
- School of Interactive Arts + Technology, Simon Fraser University
- Department of Architecture, Technical University of Delft, The Netherlands
- Institute of Computational Design, University of Stuttgart
- Architectural Design Computing, Istanbul Technical University
- Faculty of Architecture, Istanbul Bilgi University, Turkey
- Centre of IT and Architecture (CITA), The Royal Danish Academy of Fine Arts, Copenhagen
- Institute of Architectural Algorithms & Applications (Inst.AAA), Southeast University, Nanjing
- Department of Experimental and Digital Design and Construction, University of Kassel, Germany
- Computational Media Design (CMD) program, University of Calgary, Canada
- School of Civil Engineering, Architecture and Urbanism (FEC-Unicamp), University of Campinas, Brazil
- Computation, Appearance, and Manufacturing group (CAM), Max Planck Institute for Informatics, Saarbrücken, Germany
Conferences
[edit]The biannual International Conference on Design Computing and Cognition (DCC) brings together high quality research on this area, as do annual conferences by the Association for Computer Aided Design In Architecture and others.
References
[",https://en.wikipedia.org/wiki/Computational_design,university of melbourne,department of computer science,,http://www.wikidata.org/entity/Q5260203,,Q5260203,False,True,not_fully_aligned
